[this.name:豆捞坊大宁店],[this.address:共和新路1978号],[this.telephone:021-33870277  ],[this.averageCost:83],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:95%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:18:50 CST 2013],[this.tags:[火锅, 可用信用卡, 朋友聚餐]],[this.teses:null]
[this.name:渔涛海鲜大酒店沁春路店],[this.address:闵行区沁春路1378号],[this.telephone:021-54832248  ],[this.averageCost:90],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:01 CST 2013],[this.tags:[水晶白斩鸡, 酒香一品鸡, 黑椒牛仔骨]],[this.teses:null]
[this.name:二重天酒家云南路店],[this.address:黄浦区云南南路56号],[this.telephone:021-63733662  ],[this.averageCost:62],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:08 CST 2013],[this.tags:[海瓜子, 赖尿虾]],[this.teses:null]
[this.name:榕港海鲜大酒楼嘉定店],[this.address:嘉定区塔城路295号-38],[this.telephone:021-59521717  ],[this.averageCost:127],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:17 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:榕港海鲜大酒楼水产路店],[this.address:宝山区水产路719号],[this.telephone:021-56177666  ],[this.averageCost:118],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:17 CST 2013],[this.tags:[虾仁, 象拔蚌, 花雕鸡, 鲥鱼, 鱼翅捞饭]],[this.teses:null]
[this.name:老爷鱼翅],[this.address:静安区延安西路200号文艺宾馆(近乌鲁木齐北路)],[this.telephone:021-62498008  ],[this.averageCost:103],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:04 CST 2013],[this.tags:[鱼翅, 鲍汁扣鹅掌, 老虎菜, 浓汤煲仔翅]],[this.teses:null]
[this.name:真的好海鲜餐厅新天地店],[this.address:卢湾区兴业路123弄新天地广场南里1号楼(近马当路)],[this.telephone:021-63875757  ],[this.averageCost:385],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:09 CST 2013],[this.tags:[椒盐濑尿虾, 清蒸东星斑, 炭烤羊小排]],[this.teses:null]
[this.name:山海渔翁海鲜楼沪太路店],[this.address:宝山区沪太路1777号],[this.telephone:021-56519777  ],[this.averageCost:109],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:08 CST 2013],[this.tags:[膏蟹, 海瓜子, 铁板蛏子, 白米虾, 扇贝]],[this.teses:null]
[this.name:锦丽华旋宫],[this.address:浦东新区川沙路5007号锦丽华大酒店3楼和22楼(川沙路川沙新源路)],[this.telephone:021-58923700-312  ],[this.averageCost:74],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:50%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:15 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:榕港海鲜大酒楼青浦店],[this.address:青浦区浦仓路888号(近盈港路)],[this.telephone:021-69718888  ],[this.averageCost:116],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:07 CST 2013],[this.tags:[享受会员价格, 折扣注, 鱼翅, 掌中宝, 鲍鱼]],[this.teses:null]
[this.name:良城酒家],[this.address:安亭镇新源路1272号],[this.telephone:021-39541297   18918670238],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:11 CST 2013],[this.tags:[小黄鱼烧豆腐, 红烧肉]],[this.teses:null]
[this.name:阿宝小厨雅致路店],[this.address:闵行区莘庄雅致路198号(靠近莘庄水清路,闵行区房地产交易中心)],[this.telephone:021-64121979   13816069797],[this.averageCost:49],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:08 CST 2013],[this.tags:[农家烧土鸡, 椒盐龙头烤]],[this.teses:null]
[this.name:海立阁哈密路店],[this.address:哈密路1701号],[this.telephone:021-62691779  ],[this.averageCost:133],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:21 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:象山海鲜莘潭路店],[this.address:闵行区莘潭路354号近莘西路],[this.telephone:021-54959179  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:24 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:宏亮酒楼],[this.address:宝山区淞发路918号(近长江南路)],[this.telephone:021-66189777  ],[this.averageCost:69],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:19 CST 2013],[this.tags:[炭烧猪颈肉, 菠萝饭]],[this.teses:null]
[this.name:温州特色海鲜面馆],[this.address:嘉定区曹安路1685号好乐广场(近轻纺市场，近丰庄路)],[this.telephone:021-69193187  ],[this.averageCost:23],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:20 CST 2013],[this.tags:[海鲜手工面, 特色海鲜面, 手工面, 黄鱼]],[this.teses:null]
[this.name:大金山酒家],[this.address:金山区金山嘴海鲜一条街(近沪杭公路)],[this.telephone:021-57240180  ],[this.averageCost:99],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:19 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:宁波雅都海鲜排挡],[this.address:虹口区万安路537号(新市南路口)],[this.telephone:021-65428750  ],[this.averageCost:26],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:20 CST 2013],[this.tags:[QQ面, 海鲜锅]],[this.teses:null]
[this.name:阿湾楼海鲜城],[this.address:京江路225、229号101、京江路225、229号201室、京江路233号、共和新路355号201室],[this.telephone:021-66057757  ],[this.averageCost:92],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:20 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:古港渔乡象山石浦海鲜面],[this.address:宝山区友谊路253号幸福湾内(近地铁三号线友谊路站)],[this.telephone:021-61313175  ],[this.averageCost:35],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:21 CST 2013],[this.tags:[椒盐富贵虾, 海鲜面, 红烧刺虎鱼]],[this.teses:null]
[this.name:启东海鲜人家],[this.address:闵行区古美路528号(近顾戴路)],[this.telephone:021-51768812  ],[this.averageCost:62],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:21 CST 2013],[this.tags:[葱油蛏子, 椒盐濑尿虾, 清蒸鲳鱼]],[this.teses:null]
[this.name:东丫岛小海鲜],[this.address:杨浦区四平路2162号2楼],[this.telephone:021-55057317  ],[this.averageCost:47],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:20 CST 2013],[this.tags:[酒香鲥鱼, 梭子蟹姜葱炒]],[this.teses:null]
[this.name:芳庭海鲜酒店],[this.address:虹口区东大名路809号(近高阳路)],[this.telephone:021-65951717  ],[this.averageCost:91],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:25 CST 2013],[this.tags:[生煎, 芝麻鸡, 糟溜鱼片, 炒蟹黄油]],[this.teses:null]
[this.name:石浦渔岛平价小海鲜],[this.address:浦东新区周浦镇周康路69-71号(近周浦万达广场)],[this.telephone:021-68110460  ],[this.averageCost:59],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:28 CST 2013],[this.tags:[香辣蟹, 蛏子, 酱椒鱼头]],[this.teses:null]
[this.name:帝海沈家门海鲜],[this.address:虹口区东余杭路716号(近高阳路)],[this.telephone:021-65471332  ],[this.averageCost:74],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:28 CST 2013],[this.tags:[海鲜汤]],[this.teses:null]
[this.name:海上渔舟海鲜大排档],[this.address:杨浦区军工路2866号美食广场16-17号(近共青森林公园)],[this.telephone:021-33816661  ],[this.averageCost:94],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:28 CST 2013],[this.tags:[富贵虾, 蛏子, 濑尿虾, 蜗牛]],[this.teses:null]
[this.name:地灵阁酒店],[this.address:虹口区广灵四路20号(近中山北一路)],[this.telephone:021-65615788  ],[this.averageCost:53],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:30 CST 2013],[this.tags:[百叶包, 老豆腐, 水煮饽饽鱼, 鹅肝]],[this.teses:null]
[this.name:苏先生海鲜渔庄浦东南路店],[this.address:浦东新区浦东南路2304号(近龙阳路)],[this.telephone:021-68861899  ],[this.averageCost:138],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:29 CST 2013],[this.tags:[鲥鱼, 海瓜子, 雪花牛肉, 富贵虾, 红瓜子]],[this.teses:null]
[this.name:晴晴饭店],[this.address:杨浦区军工路2855号东方国际水产城内(殷行路口)],[this.telephone:021-33817866  ],[this.averageCost:83],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:29 CST 2013],[this.tags:[清蒸梭子蟹, 清蒸带鱼, 马桥香干, 扇贝]],[this.teses:null]
[this.name:铜川海鲜城],[this.address:铜川路758号],[this.telephone:021-52662779  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:26 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:山野烤鱼],[this.address:地址:浦东新区牟平路132号(近长岛...],[this.telephone:],[this.averageCost:34],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:30 CST 2013],[this.tags:[烤鱼, 锅包肉, 豆豉味烤鱼, 烧烤]],[this.teses:null]
[this.name:洛鼎海鲜酒楼洛川分店],[this.address:闸北区洛川东路490号],[this.telephone:021-56903746  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:29 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:海鲜浙象港],[this.address:黄浦区中华路1109号(尚文路口)],[this.telephone:021-63770109  ],[this.averageCost:57],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:32 CST 2013],[this.tags:[葱油海瓜子, 癞尿虾, 葱油腰蛤, 豆豉扇贝王]],[this.teses:null]
[this.name:宜兰大鼎活虾莘庄店],[this.address:闵行区银都路3520号(近沪闵路)],[this.telephone:021-54435339  ],[this.averageCost:55],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:38 CST 2013],[this.tags:[三杯中卷]],[this.teses:null]
[this.name:新沈家门海鲜城真金路店],[this.address:宝山区真金路1037号(行知路口)],[this.telephone:021-66350938  ],[this.averageCost:90],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:38 CST 2013],[this.tags:[虾球, 酸汤肥牛, 铁板手撕包菜, 竹蛏王]],[this.teses:null]
[this.name:海上大富豪],[this.address:杨浦区长阳路1673号(近黄兴路)],[this.telephone:021-65183777  ],[this.averageCost:118],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:32 CST 2013],[this.tags:[西冷牛肉, 黑椒牛仔骨, 清蒸鲥鱼]],[this.teses:null]
[this.name:老板娘宁波海鲜],[this.address:杨浦区通北路161号-165号(近扬州路)],[this.telephone:021-65862635  ],[this.averageCost:76],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:35 CST 2013],[this.tags:[二黄鸡, 椒盐虾爬, 小排]],[this.teses:null]
[this.name:吕四港海鲜大酒店],[this.address:杨浦区政立路245号近市光路],[this.telephone:021-65308280  ],[this.averageCost:68],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:31 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:榕港海鲜大酒楼金沙江路店],[this.address:普陀区金沙江路2115号(近万镇路)],[this.telephone:021-52691677  ],[this.averageCost:111],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:35 CST 2013],[this.tags:[黑椒牛仔骨, 牛头, 鹅肝, 豉汁小鲍鱼]],[this.teses:null]
[this.name:舟山海鲜],[this.address:黄浦区云南南路48号(近宁海路)],[this.telephone:021-63733662  ],[this.averageCost:123],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:33 CST 2013],[this.tags:[没有, 濑尿虾, 海瓜子, 北极贝, 扇贝]],[this.teses:null]
[this.name:阿潘舟山海鲜东宝兴路店],[this.address:闸北区东宝兴路451号(近宝山路)],[this.telephone:021-56637180  ],[this.averageCost:41],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:33 CST 2013],[this.tags:[毛蚶]],[this.teses:null]
[this.name:双喜],[this.address:奉贤区海湾碧海金沙海鸥路(近金汇塘路)],[this.telephone:021-37502018  ],[this.averageCost:62],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:32 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:渔乐鲜风],[this.address:闸北区老沪太路195弄],[this.telephone:021-56659797  ],[this.averageCost:83],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:40 CST 2013],[this.tags:[海鲜水晶锅巴, 一锅鱼, 鱼乐滋味鱼]],[this.teses:null]
[this.name:嵊泗海鲜东渔港],[this.address:闸北区芷江西路796号3楼],[this.telephone:021-51013751  ],[this.averageCost:79],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:40 CST 2013],[this.tags:[茶树菇, 海鲜]],[this.teses:null]
[this.name:台州海鲜城],[this.address:杨浦区平凉路429号近通北路],[this.telephone:021-65379023  ],[this.averageCost:57],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:41 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:老宁波海鲜酒楼],[this.address:闵行区程家桥路158号(豪皇大酒店对面)],[this.telephone:021-64020478  ],[this.averageCost:65],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:41 CST 2013],[this.tags:[椒盐猪手, 海瓜子]],[this.teses:null]
[this.name:铜川路水产市场],[this.address:普陀区铜川路(兰溪路口)],[this.telephone:021-62575052  ],[this.averageCost:118],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:44 CST 2013],[this.tags:[海瓜子, 三文鱼, 生蚝, 濑尿虾, 大闸蟹]],[this.teses:null]
[this.name:渔家乐酒店],[this.address:徐汇区凌云路375号],[this.telephone:021-54297857  ],[this.averageCost:62],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:39 CST 2013],[this.tags:[锅太饼, 鲥鱼, 南瓜饼, 榴莲酥, 酸汤肥牛]],[this.teses:null]
[this.name:何记鲜蟹庄],[this.address:上海浦东区浦东大道2587号近云山路],[this.telephone:  13472408777],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:40 CST 2013],[this.tags:[朋友聚餐, 送领导, 送员工]],[this.teses:null]
[this.name:舟山海鲜舫通北路店],[this.address:杨浦区通北路221号],[this.telephone:021-65840078  ],[this.averageCost:93],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:41 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:踏浪酒家],[this.address:沪杭公路7085号],[this.telephone:021-57281701  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:41 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:良利海鲜酒楼],[this.address:闵行区莘松路1108号4层(春九路口)],[this.telephone:021-57688797  ],[this.averageCost:60],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:44 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:榕港海鲜大酒楼国和路店],[this.address:杨浦区国和路488号(近长海路)],[this.telephone:021-55788777  ],[this.averageCost:101],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:46 CST 2013],[this.tags:[脆皮蒜香骨, 牛首, 熏鱼, 铁板牛仔骨]],[this.teses:null]
[this.name:京源海鲜],[this.address:浦东新区浦三路板泉路2070号(近金博广场)],[this.telephone:021-50102331  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:47 CST 2013],[this.tags:[石锅一品鲜]],[this.teses:null]
[this.name:老板娘海鲜大排档],[this.address:杨浦区通北路135号149号(近扬州路)],[this.telephone:  13621804699],[this.averageCost:71],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:46 CST 2013],[this.tags:[海瓜子, 三文鱼, 濑尿虾, 蛏子, 帝王蟹脚]],[this.teses:null]
[this.name:三品香海鲜大排档],[this.address:松江区九亭镇虬泾路69号],[this.telephone:021-67636979  ],[this.averageCost:41],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:47 CST 2013],[this.tags:[酱油虾]],[this.teses:null]
[this.name:紫芳菲海鲜大酒店],[this.address:浦东新区浦东大道2117号(龙珠广场)],[this.telephone:021-50932889  ],[this.averageCost:96],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:48 CST 2013],[this.tags:[]],[this.teses:null]
